"Moving Violations",,
"49th Precinct",,
" January ",,
049sum,,
"Offense Description","MTD 2017","YTD 2017"
"Backing Unsafely",0,0
"Brake Lights (Defect.or Improper)",0,0
"Bus Lane, Driving in",0,0
"Cell Phone",56,56
"Commercial Veh on Pkwy",0,0
"Defective Brakes",0,0
"Disobey Steady Red Signal",35,35
"Disobey Traffic Control Device",136,136
"Equipment (Other)",2,2
"Fail to Keep Right",0,0
"Fail to Signal",27,27
"Following Too Closely",0,0
"Headlights (Defect. or Improper)",1,1
"Improper Lights",0,0
"Improper Passing",0,0
"Improper Turn",44,44
"Improper/Missing Plates",2,2
"Not Giving R of W to Pedes.",60,60
"Not Giving R of W to Veh.",0,0
"OBSTRUCTED PLATE",3,3
"One Way Street",0,0
"Pavement Markings",6,6
"Safety Belt",89,89
"School Bus, Passing Stopped",11,11
Speeding,84,84
Spillback,1,1
"Tinted Windows",115,115
"Truck Routes",0,0
U-Turn,4,4
Uninspected,1,1
Uninsured,14,14
"Unlicensed Operator",65,65
Unregistered,15,15
"Unsafe Lane Change",4,4
"Other Movers",27,27
"049TOTAL Movers ",802,802
,,
"* All figures are preliminary and subject to change.",,
