Staten Island,,
 January ,,
pbsisum,,
"","",""
Backing Unsafely,4,4
Brake Lights (Defect.or Improper),41,41
"Bus Lane, Driving in",2,2
Cell Phone,212,212
Commercial Veh on Pkwy,1,1
Defective Brakes,0,0
Disobey Steady Red Signal,260,260
Disobey Traffic Control Device,762,762
Equipment (Other),21,21
Fail to Keep Right,1,1
Fail to Signal,341,341
Following Too Closely,7,7
Headlights (Defect. or Improper),73,73
Improper Lights,0,0
Improper Passing,16,16
Improper Turn,47,47
Improper/Missing Plates,31,31
Not Giving R of W to Pedes.,135,135
Not Giving R of W to Veh.,20,20
OBSTRUCTED PLATE,33,33
One Way Street,4,4
Pavement Markings,130,130
Safety Belt,254,254
"School Bus, Passing Stopped",10,10
Speeding,680,680
Spillback,0,0
Tinted Windows,323,323
Truck Routes,1,1
U-Turn,19,19
Uninspected,46,46
Uninsured,223,223
Unlicensed Operator,393,393
Unregistered,48,48
Unsafe Lane Change,25,25
Other Movers,361,361
PBSITOTAL Movers ,4524,4524
