"Moving Violations",,
"67th Precinct",,
" January ",,
067sum,,
"Offense Description","MTD 2017","YTD 2017"
"Backing Unsafely",0,0
"Brake Lights (Defect.or Improper)",7,7
"Bus Lane, Driving in",1,1
"Cell Phone",49,49
"Commercial Veh on Pkwy",0,0
"Defective Brakes",0,0
"Disobey Steady Red Signal",88,88
"Disobey Traffic Control Device",171,171
"Equipment (Other)",0,0
"Fail to Keep Right",1,1
"Fail to Signal",49,49
"Following Too Closely",1,1
"Headlights (Defect. or Improper)",10,10
"Improper Lights",0,0
"Improper Passing",6,6
"Improper Turn",74,74
"Improper/Missing Plates",25,25
"Not Giving R of W to Pedes.",93,93
"Not Giving R of W to Veh.",14,14
"OBSTRUCTED PLATE",2,2
"One Way Street",2,2
"Pavement Markings",17,17
"Safety Belt",55,55
"School Bus, Passing Stopped",2,2
Speeding,163,163
Spillback,1,1
"Tinted Windows",349,349
"Truck Routes",1,1
U-Turn,11,11
Uninspected,29,29
Uninsured,22,22
"Unlicensed Operator",130,130
Unregistered,25,25
"Unsafe Lane Change",4,4
"Other Movers",73,73
"067TOTAL Movers ",1475,1475
,,
"* All figures are preliminary and subject to change.",,
