"Moving Violations",,
"115th Precinct",,
" January ",,
115sum,,
"Offense Description","MTD 2017","YTD 2017"
"Backing Unsafely",0,0
"Brake Lights (Defect.or Improper)",0,0
"Bus Lane, Driving in",0,0
"Cell Phone",55,55
"Commercial Veh on Pkwy",0,0
"Defective Brakes",0,0
"Disobey Steady Red Signal",195,195
"Disobey Traffic Control Device",306,306
"Equipment (Other)",104,104
"Fail to Keep Right",0,0
"Fail to Signal",15,15
"Following Too Closely",0,0
"Headlights (Defect. or Improper)",0,0
"Improper Lights",16,16
"Improper Passing",6,6
"Improper Turn",46,46
"Improper/Missing Plates",3,3
"Not Giving R of W to Pedes.",79,79
"Not Giving R of W to Veh.",0,0
"OBSTRUCTED PLATE",0,0
"One Way Street",0,0
"Pavement Markings",51,51
"Safety Belt",89,89
"School Bus, Passing Stopped",0,0
Speeding,53,53
Spillback,0,0
"Tinted Windows",126,126
"Truck Routes",0,0
U-Turn,0,0
Uninspected,2,2
Uninsured,12,12
"Unlicensed Operator",88,88
Unregistered,3,3
"Unsafe Lane Change",0,0
"Other Movers",76,76
"115TOTAL Movers ",1325,1325
,,
"* All figures are preliminary and subject to change.",,
