"Moving Violations",,
"17th Precinct",,
"February ",,
017sum,,
"Offense Description","MTD 2016","YTD 2016"
"Backing Unsafely",1,4
"Brake Lights (Defect.or Improper)",6,14
"Bus Lane, Driving in",0,1
"Cell Phone",18,54
"Commercial Veh on Pkwy",0,0
"Defective Brakes",0,0
"Disobey Steady Red Signal",51,91
"Disobey Traffic Control Device",85,126
"Equipment (Other)",3,14
"Fail to Keep Right",0,1
"Fail to Signal",99,203
"Following Too Closely",0,0
"Headlights (Defect. or Improper)",4,6
"Improper Lights",0,0
"Improper Passing",3,3
"Improper Turn",185,323
"Improper/Missing Plates",0,0
"Not Giving R of W to Pedes.",41,115
"Not Giving R of W to Veh.",0,1
"One Way Street",2,12
"Pavement Markings",19,48
"Safety Belt",12,21
"School Bus, Passing Stopped",0,3
Speeding,17,26
Spillback,6,8
"Tinted Windows",12,27
"Truck Routes",0,0
U-Turn,4,7
Uninspected,2,2
Uninsured,8,13
"Unlicensed Operator",7,14
Unregistered,5,8
"Unsafe Lane Change",161,304
"Other Movers",42,110
"017TOTAL Movers ",793,1559
,,
"* All figures are preliminary and subject to change.",,
