"Moving Violations",,
"13th Precinct",,
"October  ",,
013sum,,
"Offense Description","MTD 2015","YTD 2015"
"Backing Unsafely",0,7
"Brake Lights (Defect.or Improper)",2,36
"Bus Lane, Driving in",0,8
"Cell Phone",32,357
"Commercial Veh on Pkwy",0,0
"Defective Brakes",0,1
"Disobey Steady Red Signal",94,708
"Disobey Traffic Control Device",257,1827
"Equipment (Other)",0,20
"Fail to Keep Right",1,3
"Fail to Signal",5,57
"Following Too Closely",2,10
"Headlights (Defect. or Improper)",0,18
"Improper Lights",0,1
"Improper Passing",4,36
"Improper Turn",186,1644
"Improper/Missing Plates",0,1
"Not Giving R of W to Pedes.",28,345
"Not Giving R of W to Veh.",0,49
"One Way Street",2,68
"Pavement Markings",4,40
"Safety Belt",17,97
"School Bus, Passing Stopped",0,16
Speeding,17,108
Spillback,42,334
"Tinted Windows",8,108
"Truck Routes",0,2
U-Turn,9,32
Uninspected,2,3
Uninsured,20,190
"Unlicensed Operator",13,149
Unregistered,4,35
"Unsafe Lane Change",30,245
"Other Movers",67,553
"013TOTAL Movers ",846,7108
,,
"* All figures are preliminary and subject to change.",,
