"Moving Violations",,
"107th Precinct",,
"October  ",,
107sum,,
"Offense Description","MTD 2015","YTD 2015"
"Backing Unsafely",0,3
"Brake Lights (Defect.or Improper)",10,98
"Bus Lane, Driving in",0,0
"Cell Phone",48,729
"Commercial Veh on Pkwy",0,0
"Defective Brakes",0,0
"Disobey Steady Red Signal",19,222
"Disobey Traffic Control Device",196,1693
"Equipment (Other)",0,1
"Fail to Keep Right",0,3
"Fail to Signal",38,169
"Following Too Closely",0,2
"Headlights (Defect. or Improper)",8,60
"Improper Lights",1,16
"Improper Passing",0,10
"Improper Turn",155,1990
"Improper/Missing Plates",0,0
"Not Giving R of W to Pedes.",18,217
"Not Giving R of W to Veh.",7,79
"One Way Street",1,17
"Pavement Markings",0,37
"Safety Belt",128,1466
"School Bus, Passing Stopped",2,22
Speeding,66,526
Spillback,0,1
"Tinted Windows",11,207
"Truck Routes",0,0
U-Turn,12,67
Uninspected,2,11
Uninsured,22,110
"Unlicensed Operator",52,594
Unregistered,2,32
"Unsafe Lane Change",1,2
"Other Movers",37,553
"107TOTAL Movers ",836,8937
,,
"* All figures are preliminary and subject to change.",,
