"Moving Violations",,
"19th Precinct",,
"October  ",,
019sum,,
"Offense Description","MTD 2015","YTD 2015"
"Backing Unsafely",1,13
"Brake Lights (Defect.or Improper)",11,181
"Bus Lane, Driving in",4,48
"Cell Phone",52,1068
"Commercial Veh on Pkwy",0,0
"Defective Brakes",1,3
"Disobey Steady Red Signal",113,807
"Disobey Traffic Control Device",152,2548
"Equipment (Other)",2,13
"Fail to Keep Right",0,1
"Fail to Signal",16,379
"Following Too Closely",0,1
"Headlights (Defect. or Improper)",4,78
"Improper Lights",0,0
"Improper Passing",11,31
"Improper Turn",478,4191
"Improper/Missing Plates",1,11
"Not Giving R of W to Pedes.",59,1027
"Not Giving R of W to Veh.",0,5
"One Way Street",23,186
"Pavement Markings",11,193
"Safety Belt",15,295
"School Bus, Passing Stopped",0,39
Speeding,3,95
Spillback,2,17
"Tinted Windows",2,71
"Truck Routes",2,44
U-Turn,3,8
Uninspected,0,26
Uninsured,29,349
"Unlicensed Operator",33,447
Unregistered,19,144
"Unsafe Lane Change",10,245
"Other Movers",30,249
"019TOTAL Movers ",1087,12813
,,
"* All figures are preliminary and subject to change.",,
