"Moving Violations",,
"30th Precinct",,
"October  ",,
030sum,,
"Offense Description","MTD 2015","YTD 2015"
"Backing Unsafely",3,11
"Brake Lights (Defect.or Improper)",3,99
"Bus Lane, Driving in",0,0
"Cell Phone",115,1045
"Commercial Veh on Pkwy",0,1
"Defective Brakes",3,5
"Disobey Steady Red Signal",86,897
"Disobey Traffic Control Device",139,941
"Equipment (Other)",0,3
"Fail to Keep Right",0,6
"Fail to Signal",15,212
"Following Too Closely",0,3
"Headlights (Defect. or Improper)",0,35
"Improper Lights",0,0
"Improper Passing",0,11
"Improper Turn",73,661
"Improper/Missing Plates",1,7
"Not Giving R of W to Pedes.",28,504
"Not Giving R of W to Veh.",3,27
"One Way Street",0,0
"Pavement Markings",0,57
"Safety Belt",38,365
"School Bus, Passing Stopped",3,29
Speeding,53,418
Spillback,1,2
"Tinted Windows",27,147
"Truck Routes",23,149
U-Turn,1,4
Uninspected,1,9
Uninsured,18,88
"Unlicensed Operator",30,236
Unregistered,6,30
"Unsafe Lane Change",2,13
"Other Movers",15,237
"030TOTAL Movers ",687,6252
,,
"* All figures are preliminary and subject to change.",,
