"Moving Violations",,
"45th Precinct",,
"October  ",,
045sum,,
"Offense Description","MTD 2015","YTD 2015"
"Backing Unsafely",0,2
"Brake Lights (Defect.or Improper)",15,247
"Bus Lane, Driving in",0,0
"Cell Phone",41,449
"Commercial Veh on Pkwy",0,5
"Defective Brakes",0,0
"Disobey Steady Red Signal",11,128
"Disobey Traffic Control Device",96,723
"Equipment (Other)",5,40
"Fail to Keep Right",0,1
"Fail to Signal",3,51
"Following Too Closely",1,5
"Headlights (Defect. or Improper)",24,227
"Improper Lights",1,1
"Improper Passing",1,8
"Improper Turn",22,192
"Improper/Missing Plates",2,44
"Not Giving R of W to Pedes.",43,261
"Not Giving R of W to Veh.",1,5
"One Way Street",3,18
"Pavement Markings",4,78
"Safety Belt",10,425
"School Bus, Passing Stopped",9,30
Speeding,21,396
Spillback,1,12
"Tinted Windows",60,661
"Truck Routes",1,17
U-Turn,2,16
Uninspected,1,27
Uninsured,40,406
"Unlicensed Operator",32,338
Unregistered,9,138
"Unsafe Lane Change",1,17
"Other Movers",15,197
"045TOTAL Movers ",475,5165
,,
"* All figures are preliminary and subject to change.",,
