"Moving Violations",,
"34th Precinct",,
"October  ",,
034sum,,
"Offense Description","MTD 2015","YTD 2015"
"Backing Unsafely",1,4
"Brake Lights (Defect.or Improper)",3,51
"Bus Lane, Driving in",1,1
"Cell Phone",56,306
"Commercial Veh on Pkwy",0,1
"Defective Brakes",0,2
"Disobey Steady Red Signal",29,279
"Disobey Traffic Control Device",227,2182
"Equipment (Other)",1,143
"Fail to Keep Right",1,11
"Fail to Signal",10,104
"Following Too Closely",0,0
"Headlights (Defect. or Improper)",7,74
"Improper Lights",0,0
"Improper Passing",0,1
"Improper Turn",31,465
"Improper/Missing Plates",0,9
"Not Giving R of W to Pedes.",15,196
"Not Giving R of W to Veh.",0,6
"One Way Street",0,1
"Pavement Markings",1,23
"Safety Belt",24,187
"School Bus, Passing Stopped",1,17
Speeding,20,176
Spillback,0,1
"Tinted Windows",8,163
"Truck Routes",0,1
U-Turn,2,66
Uninspected,0,10
Uninsured,12,125
"Unlicensed Operator",37,287
Unregistered,3,60
"Unsafe Lane Change",0,2
"Other Movers",25,398
"034TOTAL Movers ",515,5352
,,
"* All figures are preliminary and subject to change.",,
