"Moving Violations",,
"49th Precinct",,
"October  ",,
049sum,,
"Offense Description","MTD 2015","YTD 2015"
"Backing Unsafely",0,5
"Brake Lights (Defect.or Improper)",39,521
"Bus Lane, Driving in",0,2
"Cell Phone",114,619
"Commercial Veh on Pkwy",0,8
"Defective Brakes",3,3
"Disobey Steady Red Signal",14,146
"Disobey Traffic Control Device",84,1281
"Equipment (Other)",1,8
"Fail to Keep Right",0,4
"Fail to Signal",15,197
"Following Too Closely",0,7
"Headlights (Defect. or Improper)",24,262
"Improper Lights",0,9
"Improper Passing",2,11
"Improper Turn",30,304
"Improper/Missing Plates",1,25
"Not Giving R of W to Pedes.",27,311
"Not Giving R of W to Veh.",3,22
"One Way Street",0,10
"Pavement Markings",6,59
"Safety Belt",156,1151
"School Bus, Passing Stopped",2,26
Speeding,41,451
Spillback,1,5
"Tinted Windows",148,938
"Truck Routes",0,3
U-Turn,2,83
Uninspected,0,27
Uninsured,35,334
"Unlicensed Operator",73,632
Unregistered,9,141
"Unsafe Lane Change",4,37
"Other Movers",22,208
"049TOTAL Movers ",856,7850
,,
"* All figures are preliminary and subject to change.",,
