Transit Bureau,,
Backing Unsafely,0,0
Brake Lights (Defect.or Improper),0,0
"Bus Lane, Driving in",0,0
Cell Phone,0,0
Commercial Veh on Pkwy,1,1
Defective Brakes,0,0
Disobey Steady Red Signal,0,0
Disobey Traffic Control Device,4,4
Equipment (Other),0,0
Fail to Keep Right,0,0
Fail to Signal,2,2
Following Too Closely,0,0
Headlights (Defect. or Improper),2,2
Improper Lights,2,2
Improper Passing,2,2
Improper Turn,0,0
Improper/Missing Plates,0,0
Not Giving R of W to Pedes.,0,0
Not Giving R of W to Veh.,1,1
One Way Street,0,0
Pavement Markings,1,1
Safety Belt,0,0
"School Bus, Passing Stopped",0,0
Speeding,36,36
Spillback,0,0
Tinted Windows,8,8
Truck Routes,0,0
U-Turn,0,0
Uninspected,0,0
Uninsured,0,0
Unlicensed Operator,4,4
Unregistered,0,0
Unsafe Lane Change,0,0
Other Movers,2,2
TOTAL Movers,65,65
