"Moving Violations",,
"24th Precinct",,
"October  ",,
024sum,,
"Offense Description","MTD 2015","YTD 2015"
"Backing Unsafely",0,1
"Brake Lights (Defect.or Improper)",4,84
"Bus Lane, Driving in",0,0
"Cell Phone",52,761
"Commercial Veh on Pkwy",0,0
"Defective Brakes",0,0
"Disobey Steady Red Signal",82,911
"Disobey Traffic Control Device",151,1806
"Equipment (Other)",12,198
"Fail to Keep Right",0,2
"Fail to Signal",6,147
"Following Too Closely",0,0
"Headlights (Defect. or Improper)",27,178
"Improper Lights",0,1
"Improper Passing",0,0
"Improper Turn",74,726
"Improper/Missing Plates",2,6
"Not Giving R of W to Pedes.",39,521
"Not Giving R of W to Veh.",7,47
"One Way Street",1,51
"Pavement Markings",0,0
"Safety Belt",10,221
"School Bus, Passing Stopped",2,31
Speeding,66,412
Spillback,1,5
"Tinted Windows",2,22
"Truck Routes",0,3
U-Turn,0,0
Uninspected,0,8
Uninsured,10,140
"Unlicensed Operator",16,174
Unregistered,2,44
"Unsafe Lane Change",1,25
"Other Movers",5,137
"024TOTAL Movers ",572,6662
,,
"* All figures are preliminary and subject to change.",,
