Citywide,,
December ,,
citysum,,
"","",""
Backing Unsafely,86,1369
Brake Lights (Defect.or Improper),929,13927
"Bus Lane, Driving in",75,2892
Cell Phone,4859,84630
Commercial Veh on Pkwy,142,1618
Defective Brakes,8,165
Disobey Steady Red Signal,4129,55199
Disobey Traffic Control Device,11817,165389
Equipment (Other),748,11171
Fail to Keep Right,19,311
Fail to Signal,1760,24376
Following Too Closely,84,1345
Headlights (Defect. or Improper),1165,13370
Improper Lights,141,1973
Improper Passing,271,4152
Improper Turn,4887,76049
Improper/Missing Plates,188,3329
Not Giving R of W to Pedes.,2847,39853
Not Giving R of W to Veh.,330,3696
One Way Street,228,4835
Pavement Markings,1130,14410
Safety Belt,4243,81820
"School Bus, Passing Stopped",132,3298
Speeding,8951,134438
Spillback,214,2791
Tinted Windows,4756,68026
Truck Routes,286,4252
U-Turn,260,4311
Uninspected,249,3521
Uninsured,2371,31309
Unlicensed Operator,3935,52968
Unregistered,786,10357
Unsafe Lane Change,436,6408
Other Movers,4651,75485
CitywideTOTAL Movers ,67113,1003043
,,
