Manhattan North,,
Backing Unsafely,18,18
Brake Lights (Defect.or Improper),100,100
"Bus Lane, Driving in",3,3
Cell Phone,642,642
Commercial Veh on Pkwy,1,1
Defective Brakes,0,0
Disobey Steady Red Signal,779,779
Disobey Traffic Control Device,2220,2220
Equipment (Other),84,84
Fail to Keep Right,4,4
Fail to Signal,119,119
Following Too Closely,4,4
Headlights (Defect. or Improper),84,84
Improper Lights,8,8
Improper Passing,13,13
Improper Turn,1695,1695
Improper/Missing Plates,31,31
Not Giving R of W to Pedes.,951,951
Not Giving R of W to Veh.,12,12
OBSTRUCTED PLATE,51,51
One Way Street,14,14
Pavement Markings,139,139
Safety Belt,375,375
"School Bus, Passing Stopped",16,16
Speeding,720,720
Spillback,4,4
Tinted Windows,463,463
Truck Routes,29,29
U-Turn,66,66
Uninspected,53,53
Uninsured,148,148
Unlicensed Operator,313,313
Unregistered,59,59
Unsafe Lane Change,25,25
Other Movers,347,347
TOTAL Movers,9590,9590
