Housing Bureau,,
"",  ,  
Backing Unsafely,2,2
Brake Lights (Defect.or Improper),2,2
"Bus Lane, Driving in",0,0
Cell Phone,0,0
Commercial Veh on Pkwy,0,0
Defective Brakes,2,2
Disobey Steady Red Signal,3,3
Disobey Traffic Control Device,0,0
Equipment (Other),2,2
Fail to Keep Right,0,0
Fail to Signal,0,0
Following Too Closely,0,0
Headlights (Defect. or Improper),14,14
Improper Lights,0,0
Improper Passing,1,1
Improper Turn,0,0
Improper/Missing Plates,2,2
Not Giving R of W to Pedes.,0,0
Not Giving R of W to Veh.,0,0
One Way Street,0,0
Pavement Markings,0,0
Safety Belt,1,1
"School Bus, Passing Stopped",0,0
Speeding,0,0
Spillback,0,0
Tinted Windows,8,8
Truck Routes,0,0
U-Turn,0,0
Uninspected,0,0
Uninsured,0,0
Unlicensed Operator,4,4
Unregistered,0,0
Unsafe Lane Change,1,1
Other Movers,4,4
TOTAL Movers,46,46
*,,
