Transportation Bureau,,
Backing Unsafely,5,92
Brake Lights (Defect.or  Improper),51,914
"Bus Lane, Driving in",471,7171
Cell Phone,850,14370
Commercial Veh on Pkwy,60,1363
Defective Brakes,1,43
Disobey Sign,1564,30065
Equipment (Other),380,5139
Fail to Keep Right,0,10
Fail to Signal,248,3636
Fail to Stop on Signal,234,5931
Following Too Closely,60,1030
Headlights (Defect. or Improper),192,1342
Improper Lights,35,332
Improper Passing,84,1975
Improper Turn,483,12049
Improper/Missing Plates,11,247
Not Giving R of W to Pedes.,24,1445
Not Giving R of W to Veh.,9,265
One Way Street,7,215
Pavement Markings,592,5279
Safety Belt,565,18501
"School Bus, Passing Stopped",13,510
Speeding,4344,55643
Spillback,21,580
Tinted Windows,715,15757
Truck Routes,38,580
U-Turn,2,30
Uninspected,98,1339
Uninsured,222,3904
Unlicensed Operator,366,5265
Unregistered,113,1580
Unsafe Lane Change,71,1045
Other Movers,1360,17031
TOTAL Movers,13289,214678
