"Moving Violations",,
"19th Precinct",,
"   March ",,
019sum,,
"Offense Description","MTD 2017","YTD 2017"
"Backing Unsafely",3,5
"Brake Lights (Defect.or Improper)",12,39
"Bus Lane, Driving in",1,1
"Cell Phone",24,78
"Commercial Veh on Pkwy",0,0
"Defective Brakes",0,0
"Disobey Steady Red Signal",94,263
"Disobey Traffic Control Device",245,773
"Equipment (Other)",1,7
"Fail to Keep Right",0,0
"Fail to Signal",19,73
"Following Too Closely",0,0
"Headlights (Defect. or Improper)",3,5
"Improper Lights",1,1
"Improper Passing",0,1
"Improper Turn",548,1403
"Improper/Missing Plates",2,3
"Lamps and Other Equipment on Bicycle",2,2
"Not Giving R of W to Pedes.",145,368
"Not Giving R of W to Veh.",0,2
"OBSTRUCTED PLATE",2,19
"One Way Street",8,13
"Pavement Markings",0,3
"Safety Belt",9,18
"School Bus, Passing Stopped",2,7
Speeding,48,140
Spillback,0,0
"Tinted Windows",3,11
"Truck Routes",6,13
U-Turn,0,1
Uninspected,2,2
Uninsured,2,19
"Unlicensed Operator",30,93
Unregistered,3,8
"Unsafe Lane Change",5,26
"Other Movers",26,72
"019TOTAL Movers ",1246,3469
,,
"* All figures are preliminary and subject to change.",,
