"Moving Violations",,
"47th Precinct",,
"   March ",,
047sum,,
"Offense Description","MTD 2017","YTD 2017"
"Backing Unsafely",0,0
"Brake Lights (Defect.or Improper)",35,96
"Bus Lane, Driving in",0,0
"Cell Phone",145,280
"Commercial Veh on Pkwy",0,0
"Defective Brakes",0,0
"Disobey Steady Red Signal",52,123
"Disobey Traffic Control Device",155,526
"Equipment (Other)",0,0
"Fail to Keep Right",1,1
"Fail to Signal",0,0
"Following Too Closely",0,3
"Headlights (Defect. or Improper)",41,108
"Improper Lights",0,0
"Improper Passing",2,8
"Improper Turn",169,365
"Improper/Missing Plates",0,2
"Lamps and Other Equipment on Bicycle",0,0
"Not Giving R of W to Pedes.",53,123
"Not Giving R of W to Veh.",5,13
"OBSTRUCTED PLATE",25,62
"One Way Street",0,0
"Pavement Markings",0,0
"Safety Belt",47,141
"School Bus, Passing Stopped",2,5
Speeding,63,181
Spillback,0,0
"Tinted Windows",148,358
"Truck Routes",0,0
U-Turn,0,0
Uninspected,5,13
Uninsured,78,245
"Unlicensed Operator",78,207
Unregistered,36,90
"Unsafe Lane Change",4,6
"Other Movers",102,199
"047TOTAL Movers ",1246,3155
,,
"* All figures are preliminary and subject to change.",,
