"Moving Violations",,
"45th Precinct",,
"   March ",,
045sum,,
"Offense Description","MTD 2017","YTD 2017"
"Backing Unsafely",1,1
"Brake Lights (Defect.or Improper)",11,31
"Bus Lane, Driving in",0,0
"Cell Phone",54,137
"Commercial Veh on Pkwy",3,4
"Defective Brakes",0,0
"Disobey Steady Red Signal",23,75
"Disobey Traffic Control Device",128,378
"Equipment (Other)",0,6
"Fail to Keep Right",0,0
"Fail to Signal",7,15
"Following Too Closely",2,2
"Headlights (Defect. or Improper)",17,40
"Improper Lights",0,0
"Improper Passing",0,1
"Improper Turn",24,75
"Improper/Missing Plates",8,24
"Lamps and Other Equipment on Bicycle",0,0
"Not Giving R of W to Pedes.",53,105
"Not Giving R of W to Veh.",0,1
"OBSTRUCTED PLATE",0,0
"One Way Street",1,1
"Pavement Markings",2,6
"Safety Belt",19,68
"School Bus, Passing Stopped",4,16
Speeding,78,209
Spillback,1,4
"Tinted Windows",119,318
"Truck Routes",1,2
U-Turn,1,1
Uninspected,3,14
Uninsured,18,75
"Unlicensed Operator",43,123
Unregistered,12,38
"Unsafe Lane Change",3,8
"Other Movers",25,79
"045TOTAL Movers ",661,1857
,,
"* All figures are preliminary and subject to change.",,
