"Moving Violations",,
"69th Precinct",,
"   March ",,
069sum,,
"Offense Description","MTD 2017","YTD 2017"
"Backing Unsafely",0,2
"Brake Lights (Defect.or Improper)",8,18
"Bus Lane, Driving in",0,0
"Cell Phone",132,254
"Commercial Veh on Pkwy",0,0
"Defective Brakes",0,0
"Disobey Steady Red Signal",27,74
"Disobey Traffic Control Device",136,422
"Equipment (Other)",2,4
"Fail to Keep Right",0,0
"Fail to Signal",0,0
"Following Too Closely",0,0
"Headlights (Defect. or Improper)",4,21
"Improper Lights",0,0
"Improper Passing",12,26
"Improper Turn",131,264
"Improper/Missing Plates",0,0
"Lamps and Other Equipment on Bicycle",0,0
"Not Giving R of W to Pedes.",48,126
"Not Giving R of W to Veh.",2,3
"OBSTRUCTED PLATE",14,30
"One Way Street",0,0
"Pavement Markings",0,0
"Safety Belt",157,275
"School Bus, Passing Stopped",1,1
Speeding,72,161
Spillback,0,0
"Tinted Windows",169,418
"Truck Routes",8,12
U-Turn,0,0
Uninspected,8,16
Uninsured,32,69
"Unlicensed Operator",40,105
Unregistered,20,43
"Unsafe Lane Change",2,2
"Other Movers",112,214
"069TOTAL Movers ",1137,2560
,,
"* All figures are preliminary and subject to change.",,
