"Moving Violations",,
"107th Precinct",,
"   March ",,
107sum,,
"Offense Description","MTD 2017","YTD 2017"
"Backing Unsafely",0,1
"Brake Lights (Defect.or Improper)",8,26
"Bus Lane, Driving in",0,0
"Cell Phone",57,139
"Commercial Veh on Pkwy",0,0
"Defective Brakes",0,0
"Disobey Steady Red Signal",29,81
"Disobey Traffic Control Device",198,635
"Equipment (Other)",0,0
"Fail to Keep Right",0,0
"Fail to Signal",14,48
"Following Too Closely",0,0
"Headlights (Defect. or Improper)",6,25
"Improper Lights",0,3
"Improper Passing",2,2
"Improper Turn",284,633
"Improper/Missing Plates",1,26
"Lamps and Other Equipment on Bicycle",0,0
"Not Giving R of W to Pedes.",23,101
"Not Giving R of W to Veh.",2,14
"OBSTRUCTED PLATE",1,1
"One Way Street",0,1
"Pavement Markings",0,0
"Safety Belt",35,136
"School Bus, Passing Stopped",0,3
Speeding,77,220
Spillback,0,0
"Tinted Windows",34,105
"Truck Routes",0,0
U-Turn,9,34
Uninspected,1,10
Uninsured,14,40
"Unlicensed Operator",58,164
Unregistered,6,15
"Unsafe Lane Change",5,5
"Other Movers",47,165
"107TOTAL Movers ",911,2633
,,
"* All figures are preliminary and subject to change.",,
