Citywide,,
Backing Unsafely,104,1066
Brake Lights (Defect.or Improper),875,10950
"Bus Lane, Driving in",338,2328
Cell Phone,7193,65603
Commercial Veh on Pkwy,123,1113
Defective Brakes,8,116
Disobey Steady Red Signal,4542,41668
Disobey Traffic Control Device,11936,124516
Equipment (Other),986,8701
Fail to Keep Right,21,258
Fail to Signal,1776,18532
Following Too Closely,89,1018
Headlights (Defect. or Improper),738,10081
Improper Lights,140,1582
Improper Passing,317,3219
Improper Turn,5816,58507
Improper/Missing Plates,269,2712
Not Giving R of W to Pedes.,2663,29003
Not Giving R of W to Veh.,312,2702
One Way Street,377,3969
Pavement Markings,895,10768
Safety Belt,6595,65528
"School Bus, Passing Stopped",583,2725
Speeding,9412,97406
Spillback,197,2099
Tinted Windows,3872,51601
Truck Routes,298,3149
U-Turn,263,3466
Uninspected,258,2730
Uninsured,2339,23595
Unlicensed Operator,4115,39931
Unregistered,737,7827
Unsafe Lane Change,462,4941
Other Movers,6971,56834
TOTAL Movers,75620,760244
