"Moving Violations",,
"107th Precinct",,
"   April ",,
107sum,,
"Offense Description","MTD 2016","YTD 2016"
"Backing Unsafely",0,2
"Brake Lights (Defect.or Improper)",6,41
"Bus Lane, Driving in",0,0
"Cell Phone",63,233
"Commercial Veh on Pkwy",0,0
"Defective Brakes",0,0
"Disobey Steady Red Signal",19,83
"Disobey Traffic Control Device",186,700
"Equipment (Other)",4,4
"Fail to Keep Right",0,0
"Fail to Signal",29,83
"Following Too Closely",1,2
"Headlights (Defect. or Improper)",8,43
"Improper Lights",7,15
"Improper Passing",0,3
"Improper Turn",260,915
"Improper/Missing Plates",2,11
"Not Giving R of W to Pedes.",22,93
"Not Giving R of W to Veh.",4,26
"One Way Street",0,3
"Pavement Markings",2,30
"Safety Belt",91,307
"School Bus, Passing Stopped",1,9
Speeding,45,212
Spillback,0,0
"Tinted Windows",36,150
"Truck Routes",0,0
U-Turn,16,35
Uninspected,0,2
Uninsured,12,56
"Unlicensed Operator",62,223
Unregistered,8,27
"Unsafe Lane Change",0,0
"Other Movers",58,187
"107TOTAL Movers ",942,3495
,,
"* All figures are preliminary and subject to change.",,
