"Moving Violations",,
"13th Precinct",,
"   April ",,
013sum,,
"Offense Description","MTD 2016","YTD 2016"
"Backing Unsafely",2,4
"Brake Lights (Defect.or Improper)",2,16
"Bus Lane, Driving in",1,1
"Cell Phone",20,87
"Commercial Veh on Pkwy",0,0
"Defective Brakes",0,0
"Disobey Steady Red Signal",77,238
"Disobey Traffic Control Device",196,795
"Equipment (Other)",0,3
"Fail to Keep Right",0,2
"Fail to Signal",5,30
"Following Too Closely",1,4
"Headlights (Defect. or Improper)",2,4
"Improper Lights",0,0
"Improper Passing",7,14
"Improper Turn",182,670
"Improper/Missing Plates",4,4
"Not Giving R of W to Pedes.",27,167
"Not Giving R of W to Veh.",4,20
"One Way Street",6,10
"Pavement Markings",0,4
"Safety Belt",1,15
"School Bus, Passing Stopped",0,0
Speeding,12,29
Spillback,25,153
"Tinted Windows",16,63
"Truck Routes",0,0
U-Turn,10,37
Uninspected,0,1
Uninsured,17,73
"Unlicensed Operator",15,49
Unregistered,3,17
"Unsafe Lane Change",12,56
"Other Movers",54,194
"013TOTAL Movers ",701,2760
,,
"* All figures are preliminary and subject to change.",,
