"Moving Violations",,
"49th Precinct",,
"   April ",,
049sum,,
"Offense Description","MTD 2016","YTD 2016"
"Backing Unsafely",0,2
"Brake Lights (Defect.or Improper)",16,100
"Bus Lane, Driving in",0,0
"Cell Phone",70,374
"Commercial Veh on Pkwy",0,2
"Defective Brakes",0,0
"Disobey Steady Red Signal",12,64
"Disobey Traffic Control Device",108,624
"Equipment (Other)",1,3
"Fail to Keep Right",0,0
"Fail to Signal",8,69
"Following Too Closely",0,1
"Headlights (Defect. or Improper)",9,63
"Improper Lights",0,12
"Improper Passing",0,1
"Improper Turn",35,139
"Improper/Missing Plates",1,4
"Not Giving R of W to Pedes.",32,160
"Not Giving R of W to Veh.",1,2
"One Way Street",1,7
"Pavement Markings",9,38
"Safety Belt",62,383
"School Bus, Passing Stopped",10,24
Speeding,68,249
Spillback,1,3
"Tinted Windows",97,577
"Truck Routes",1,3
U-Turn,31,57
Uninspected,1,10
Uninsured,33,152
"Unlicensed Operator",42,257
Unregistered,10,35
"Unsafe Lane Change",0,9
"Other Movers",21,100
"049TOTAL Movers ",680,3524
,,
"* All figures are preliminary and subject to change.",,
