"Moving Violations",,
"19th Precinct",,
September,,
019sum,,
"Offense Description","MTD 2016","YTD 2016"
"Backing Unsafely",2,20
"Brake Lights (Defect.or Improper)",11,131
"Bus Lane, Driving in",0,22
"Cell Phone",30,354
"Commercial Veh on Pkwy",0,0
"Defective Brakes",1,1
"Disobey Steady Red Signal",97,749
"Disobey Traffic Control Device",252,2307
"Equipment (Other)",2,22
"Fail to Keep Right",0,2
"Fail to Signal",15,181
"Following Too Closely",0,1
"Headlights (Defect. or Improper)",2,46
"Improper Lights",1,22
"Improper Passing",1,36
"Improper Turn",540,4525
"Improper/Missing Plates",1,43
"Not Giving R of W to Pedes.",62,907
"Not Giving R of W to Veh.",0,4
"OBSTRUCTED PLATE",6,15
"One Way Street",2,65
"Pavement Markings",0,32
"Safety Belt",7,166
"School Bus, Passing Stopped",13,71
Speeding,10,54
Spillback,3,17
"Tinted Windows",1,71
"Truck Routes",5,58
U-Turn,1,9
Uninspected,0,16
Uninsured,14,146
"Unlicensed Operator",28,292
Unregistered,3,89
"Unsafe Lane Change",18,144
"Other Movers",23,267
"019TOTAL Movers ",1151,10885
,,
"* All figures are preliminary and subject to change.",,
