"Moving Violations",,
"5th Precinct",,
"     May ",,
005sum,,
"Offense Description","MTD 2017","YTD 2017"
"Backing Unsafely",1,2
"Brake Lights (Defect.or Improper)",3,10
"Bus Lane, Driving in",0,0
"Cell Phone",39,180
"Commercial Veh on Pkwy",0,0
"Defective Brakes",0,0
"Disobey Steady Red Signal",93,374
"Disobey Traffic Control Device",184,908
"Equipment (Other)",0,0
"Fail to Keep Right",0,1
"Fail to Signal",82,222
"Following Too Closely",1,8
"Headlights (Defect. or Improper)",22,106
"Improper Lights",0,0
"Improper Passing",28,88
"Improper Turn",50,317
"Improper/Missing Plates",10,46
"Lamps and Other Equipment on Bicycle",0,0
"Not Giving R of W to Pedes.",73,230
"Not Giving R of W to Veh.",2,11
"OBSTRUCTED PLATE",0,0
"One Way Street",6,25
"Pavement Markings",24,121
"Safety Belt",45,180
"School Bus, Passing Stopped",1,1
Speeding,75,251
Spillback,8,81
"Tinted Windows",1,25
"Truck Routes",1,1
U-Turn,3,4
Uninspected,2,13
Uninsured,16,94
"Unlicensed Operator",23,93
Unregistered,7,26
"Unsafe Lane Change",4,19
"Other Movers",87,419
"005TOTAL Movers ",891,3856
,,
"* All figures are preliminary and subject to change.",,
