"Moving Violations",,
"26th Precinct",,
"     May ",,
026sum,,
"Offense Description","MTD 2017","YTD 2017"
"Backing Unsafely",0,2
"Brake Lights (Defect.or Improper)",9,43
"Bus Lane, Driving in",0,0
"Cell Phone",60,267
"Commercial Veh on Pkwy",1,1
"Defective Brakes",0,0
"Disobey Steady Red Signal",30,174
"Disobey Traffic Control Device",142,603
"Equipment (Other)",12,33
"Fail to Keep Right",0,4
"Fail to Signal",14,48
"Following Too Closely",0,1
"Headlights (Defect. or Improper)",7,59
"Improper Lights",0,0
"Improper Passing",7,8
"Improper Turn",100,379
"Improper/Missing Plates",5,40
"Lamps and Other Equipment on Bicycle",0,0
"Not Giving R of W to Pedes.",123,411
"Not Giving R of W to Veh.",0,1
"OBSTRUCTED PLATE",27,84
"One Way Street",0,4
"Pavement Markings",70,320
"Safety Belt",32,88
"School Bus, Passing Stopped",3,11
Speeding,23,278
Spillback,0,0
"Tinted Windows",18,177
"Truck Routes",0,0
U-Turn,0,10
Uninspected,5,22
Uninsured,13,81
"Unlicensed Operator",36,160
Unregistered,3,27
"Unsafe Lane Change",0,4
"Other Movers",52,275
"026TOTAL Movers ",792,3615
,,
"* All figures are preliminary and subject to change.",,
