"Moving Violations",,
"9th Precinct",,
"    July ",,
009sum,,
"Offense Description","MTD 2016","YTD 2016"
"Backing Unsafely",0,3
"Brake Lights (Defect.or Improper)",19,123
"Bus Lane, Driving in",0,5
"Cell Phone",66,380
"Commercial Veh on Pkwy",0,0
"Defective Brakes",0,0
"Disobey Steady Red Signal",123,642
"Disobey Traffic Control Device",66,665
"Equipment (Other)",3,23
"Fail to Keep Right",0,0
"Fail to Signal",8,33
"Following Too Closely",0,0
"Headlights (Defect. or Improper)",5,67
"Improper Lights",0,0
"Improper Passing",0,2
"Improper Turn",97,806
"Improper/Missing Plates",3,48
"Not Giving R of W to Pedes.",42,214
"Not Giving R of W to Veh.",1,5
"OBSTRUCTED PLATE",2,5
"One Way Street",7,8
"Pavement Markings",37,295
"Safety Belt",111,592
"School Bus, Passing Stopped",0,5
Speeding,13,24
Spillback,0,3
"Tinted Windows",13,99
"Truck Routes",0,0
U-Turn,3,13
Uninspected,0,3
Uninsured,20,130
"Unlicensed Operator",24,158
Unregistered,4,46
"Unsafe Lane Change",32,155
"Other Movers",68,383
"009TOTAL Movers ",767,4935
,,
"* All figures are preliminary and subject to change.",,
