"Moving Violations",,
"30th Precinct",,
"October  ",,
030sum,,
"Offense Description","MTD 2017","YTD 2017"
"Backing Unsafely",2,4
"Brake Lights (Defect.or Improper)",3,45
"Bus Lane, Driving in",0,0
"Cell Phone",35,712
"Commercial Veh on Pkwy",0,0
"Defective Brakes",0,5
"Disobey Steady Red Signal",53,752
"Disobey Traffic Control Device",172,1275
"Equipment (Other)",0,36
"Fail to Keep Right",0,2
"Fail to Signal",1,40
"Following Too Closely",0,0
"Headlights (Defect. or Improper)",3,44
"Improper Lights",0,6
"Improper Passing",2,5
"Improper Turn",43,583
"Improper/Missing Plates",6,24
"Lamps and Other Equipment on Bicycle",0,3
"Not Giving R of W to Pedes.",35,780
"Not Giving R of W to Veh.",0,8
"OBSTRUCTED PLATE",0,14
"One Way Street",0,1
"Pavement Markings",0,11
"Safety Belt",2,199
"School Bus, Passing Stopped",0,28
Speeding,66,983
Spillback,0,0
"Tinted Windows",23,159
"Truck Routes",0,3
U-Turn,0,0
Uninspected,0,3
Uninsured,8,72
"Unlicensed Operator",29,241
Unregistered,1,42
"Unsafe Lane Change",3,9
"Other Movers",33,117
"030TOTAL Movers ",520,6206
,,
"* All figures are preliminary and subject to change.",,
