"Moving Violations",,
"70th Precinct",,
"October  ",,
070sum,,
"Offense Description","MTD 2017","YTD 2017"
"Backing Unsafely",2,55
"Brake Lights (Defect.or Improper)",0,12
"Bus Lane, Driving in",0,0
"Cell Phone",97,1123
"Commercial Veh on Pkwy",1,2
"Defective Brakes",0,0
"Disobey Steady Red Signal",158,1107
"Disobey Traffic Control Device",114,1879
"Equipment (Other)",22,228
"Fail to Keep Right",0,0
"Fail to Signal",0,35
"Following Too Closely",1,4
"Headlights (Defect. or Improper)",1,6
"Improper Lights",1,9
"Improper Passing",21,180
"Improper Turn",181,2003
"Improper/Missing Plates",0,24
"Lamps and Other Equipment on Bicycle",0,0
"Not Giving R of W to Pedes.",209,1686
"Not Giving R of W to Veh.",3,104
"OBSTRUCTED PLATE",8,85
"One Way Street",7,20
"Pavement Markings",33,324
"Safety Belt",124,1982
"School Bus, Passing Stopped",2,36
Speeding,132,930
Spillback,3,20
"Tinted Windows",37,872
"Truck Routes",2,6
U-Turn,3,84
Uninspected,6,48
Uninsured,94,800
"Unlicensed Operator",114,1429
Unregistered,28,192
"Unsafe Lane Change",40,390
"Other Movers",129,1468
"070TOTAL Movers ",1573,17143
,,
"* All figures are preliminary and subject to change.",,
