"Moving Violations",,
"24th Precinct",,
"October  ",,
024sum,,
"Offense Description","MTD 2017","YTD 2017"
"Backing Unsafely",1,3
"Brake Lights (Defect.or Improper)",3,78
"Bus Lane, Driving in",0,0
"Cell Phone",33,329
"Commercial Veh on Pkwy",0,0
"Defective Brakes",0,0
"Disobey Steady Red Signal",123,918
"Disobey Traffic Control Device",254,1525
"Equipment (Other)",19,135
"Fail to Keep Right",0,2
"Fail to Signal",4,78
"Following Too Closely",0,1
"Headlights (Defect. or Improper)",0,29
"Improper Lights",0,0
"Improper Passing",1,5
"Improper Turn",170,1398
"Improper/Missing Plates",0,2
"Lamps and Other Equipment on Bicycle",0,0
"Not Giving R of W to Pedes.",88,632
"Not Giving R of W to Veh.",0,4
"OBSTRUCTED PLATE",1,17
"One Way Street",4,24
"Pavement Markings",0,0
"Safety Belt",7,107
"School Bus, Passing Stopped",5,45
Speeding,51,741
Spillback,0,8
"Tinted Windows",11,45
"Truck Routes",1,3
U-Turn,0,4
Uninspected,1,42
Uninsured,9,90
"Unlicensed Operator",29,188
Unregistered,2,45
"Unsafe Lane Change",0,10
"Other Movers",17,323
"024TOTAL Movers ",834,6831
,,
"* All figures are preliminary and subject to change.",,
