"Moving Violations",,
"17th Precinct",,
"October  ",,
017sum,,
"Offense Description","MTD 2017","YTD 2017"
"Backing Unsafely",0,10
"Brake Lights (Defect.or Improper)",9,61
"Bus Lane, Driving in",6,18
"Cell Phone",30,218
"Commercial Veh on Pkwy",0,0
"Defective Brakes",0,0
"Disobey Steady Red Signal",83,557
"Disobey Traffic Control Device",69,632
"Equipment (Other)",3,16
"Fail to Keep Right",0,2
"Fail to Signal",88,936
"Following Too Closely",1,2
"Headlights (Defect. or Improper)",5,21
"Improper Lights",0,0
"Improper Passing",0,2
"Improper Turn",266,1977
"Improper/Missing Plates",0,7
"Lamps and Other Equipment on Bicycle",0,1
"Not Giving R of W to Pedes.",90,660
"Not Giving R of W to Veh.",2,7
"OBSTRUCTED PLATE",8,35
"One Way Street",9,60
"Pavement Markings",14,180
"Safety Belt",10,75
"School Bus, Passing Stopped",2,12
Speeding,68,258
Spillback,5,208
"Tinted Windows",7,87
"Truck Routes",0,1
U-Turn,3,17
Uninspected,0,3
Uninsured,9,74
"Unlicensed Operator",13,126
Unregistered,8,47
"Unsafe Lane Change",73,672
"Other Movers",68,476
"017TOTAL Movers ",949,7458
,,
"* All figures are preliminary and subject to change.",,
