"Moving Violations",,
"111th Precinct",,
"October  ",,
111sum,,
"Offense Description","MTD 2017","YTD 2017"
"Backing Unsafely",0,2
"Brake Lights (Defect.or Improper)",1,4
"Bus Lane, Driving in",0,0
"Cell Phone",194,1459
"Commercial Veh on Pkwy",0,4
"Defective Brakes",0,0
"Disobey Steady Red Signal",25,276
"Disobey Traffic Control Device",112,1264
"Equipment (Other)",3,9
"Fail to Keep Right",0,0
"Fail to Signal",6,57
"Following Too Closely",0,0
"Headlights (Defect. or Improper)",4,11
"Improper Lights",5,49
"Improper Passing",2,3
"Improper Turn",3,33
"Improper/Missing Plates",0,5
"Lamps and Other Equipment on Bicycle",0,0
"Not Giving R of W to Pedes.",110,951
"Not Giving R of W to Veh.",0,2
"OBSTRUCTED PLATE",3,79
"One Way Street",0,6
"Pavement Markings",0,0
"Safety Belt",158,1819
"School Bus, Passing Stopped",5,38
Speeding,123,880
Spillback,0,0
"Tinted Windows",16,257
"Truck Routes",0,10
U-Turn,4,38
Uninspected,8,41
Uninsured,5,76
"Unlicensed Operator",60,559
Unregistered,6,37
"Unsafe Lane Change",1,28
"Other Movers",260,2325
"111TOTAL Movers ",1114,10322
,,
"* All figures are preliminary and subject to change.",,
