Brooklyn North,,
October  ,,
pbbnsum,,
"","",""
Backing Unsafely,7,138
Brake Lights (Defect.or Improper),113,1166
"Bus Lane, Driving in",1,24
Cell Phone,756,7761
Commercial Veh on Pkwy,1,27
Defective Brakes,0,26
Disobey Steady Red Signal,1172,10791
Disobey Traffic Control Device,2318,22421
Equipment (Other),80,610
Fail to Keep Right,2,28
Fail to Signal,181,1967
Following Too Closely,4,39
Headlights (Defect. or Improper),82,1167
Improper Lights,4,33
Improper Passing,40,387
Improper Turn,550,6692
Improper/Missing Plates,35,445
Lamps and Other Equipment on Bicycle,8,113
Not Giving R of W to Pedes.,423,3861
Not Giving R of W to Veh.,32,249
OBSTRUCTED PLATE,32,432
One Way Street,92,965
Pavement Markings,231,802
Safety Belt,1106,10219
"School Bus, Passing Stopped",43,237
Speeding,677,6088
Spillback,9,111
Tinted Windows,511,7067
Truck Routes,120,349
U-Turn,7,137
Uninspected,38,307
Uninsured,209,2566
Unlicensed Operator,566,6004
Unregistered,138,1432
Unsafe Lane Change,10,115
Other Movers,1290,10443
PBBNTOTAL Movers ,10888,105219
