"Moving Violations",,
"115th Precinct",,
"October  ",,
115sum,,
"Offense Description","MTD 2017","YTD 2017"
"Backing Unsafely",2,4
"Brake Lights (Defect.or Improper)",0,0
"Bus Lane, Driving in",0,0
"Cell Phone",84,818
"Commercial Veh on Pkwy",0,0
"Defective Brakes",0,0
"Disobey Steady Red Signal",78,1148
"Disobey Traffic Control Device",305,3254
"Equipment (Other)",1,149
"Fail to Keep Right",0,0
"Fail to Signal",4,66
"Following Too Closely",1,2
"Headlights (Defect. or Improper)",0,0
"Improper Lights",3,80
"Improper Passing",3,59
"Improper Turn",54,592
"Improper/Missing Plates",1,17
"Lamps and Other Equipment on Bicycle",1,12
"Not Giving R of W to Pedes.",40,557
"Not Giving R of W to Veh.",0,4
"OBSTRUCTED PLATE",2,19
"One Way Street",0,0
"Pavement Markings",5,210
"Safety Belt",64,1348
"School Bus, Passing Stopped",10,33
Speeding,51,590
Spillback,0,1
"Tinted Windows",6,278
"Truck Routes",0,0
U-Turn,0,0
Uninspected,0,16
Uninsured,3,83
"Unlicensed Operator",83,745
Unregistered,5,53
"Unsafe Lane Change",0,1
"Other Movers",69,714
"115TOTAL Movers ",875,10853
,,
"* All figures are preliminary and subject to change.",,
