"Moving Violations",,
"13th Precinct",,
"November ",,
013sum,,
"Offense Description","MTD 2017","YTD 2017"
"Backing Unsafely",0,3
"Brake Lights (Defect.or Improper)",1,14
"Bus Lane, Driving in",4,66
"Cell Phone",16,170
"Commercial Veh on Pkwy",0,0
"Defective Brakes",0,0
"Disobey Steady Red Signal",74,781
"Disobey Traffic Control Device",307,2635
"Equipment (Other)",3,6
"Fail to Keep Right",2,9
"Fail to Signal",3,64
"Following Too Closely",1,4
"Headlights (Defect. or Improper)",0,5
"Improper Lights",0,1
"Improper Passing",1,15
"Improper Turn",191,1999
"Improper/Missing Plates",0,2
"Lamps and Other Equipment on Bicycle",0,2
"Not Giving R of W to Pedes.",27,467
"Not Giving R of W to Veh.",0,23
"OBSTRUCTED PLATE",1,20
"One Way Street",0,20
"Pavement Markings",24,121
"Safety Belt",31,91
"School Bus, Passing Stopped",1,7
Speeding,23,87
Spillback,36,381
"Tinted Windows",25,163
"Truck Routes",0,0
U-Turn,5,42
Uninspected,0,1
Uninsured,13,122
"Unlicensed Operator",8,108
Unregistered,0,31
"Unsafe Lane Change",1,34
"Other Movers",39,472
"013TOTAL Movers ",837,7966
,,
"* All figures are preliminary and subject to change.",,
