"Moving Violations",,
"105th Precinct",,
"November ",,
105sum,,
"Offense Description","MTD 2017","YTD 2017"
"Backing Unsafely",0,7
"Brake Lights (Defect.or Improper)",2,44
"Bus Lane, Driving in",0,0
"Cell Phone",85,962
"Commercial Veh on Pkwy",0,6
"Defective Brakes",0,0
"Disobey Steady Red Signal",29,237
"Disobey Traffic Control Device",289,2971
"Equipment (Other)",0,8
"Fail to Keep Right",0,3
"Fail to Signal",10,143
"Following Too Closely",0,2
"Headlights (Defect. or Improper)",7,53
"Improper Lights",1,3
"Improper Passing",2,23
"Improper Turn",22,316
"Improper/Missing Plates",5,51
"Lamps and Other Equipment on Bicycle",0,0
"Not Giving R of W to Pedes.",23,294
"Not Giving R of W to Veh.",2,14
"OBSTRUCTED PLATE",0,4
"One Way Street",1,6
"Pavement Markings",65,561
"Safety Belt",72,1118
"School Bus, Passing Stopped",0,19
Speeding,137,1043
Spillback,0,2
"Tinted Windows",95,1030
"Truck Routes",20,137
U-Turn,6,57
Uninspected,1,22
Uninsured,20,198
"Unlicensed Operator",61,652
Unregistered,6,79
"Unsafe Lane Change",0,21
"Other Movers",61,994
"105TOTAL Movers ",1022,11080
,,
"* All figures are preliminary and subject to change.",,
