"Moving Violations",,
"67th Precinct",,
"November ",,
067sum,,
"Offense Description","MTD 2017","YTD 2017"
"Backing Unsafely",0,2
"Brake Lights (Defect.or Improper)",2,33
"Bus Lane, Driving in",0,9
"Cell Phone",67,593
"Commercial Veh on Pkwy",0,0
"Defective Brakes",0,0
"Disobey Steady Red Signal",172,812
"Disobey Traffic Control Device",249,1504
"Equipment (Other)",0,4
"Fail to Keep Right",0,2
"Fail to Signal",15,275
"Following Too Closely",0,4
"Headlights (Defect. or Improper)",6,71
"Improper Lights",0,1
"Improper Passing",6,58
"Improper Turn",75,743
"Improper/Missing Plates",17,218
"Lamps and Other Equipment on Bicycle",0,0
"Not Giving R of W to Pedes.",141,845
"Not Giving R of W to Veh.",19,162
"OBSTRUCTED PLATE",0,39
"One Way Street",2,18
"Pavement Markings",26,130
"Safety Belt",76,890
"School Bus, Passing Stopped",0,27
Speeding,53,1198
Spillback,2,27
"Tinted Windows",152,2373
"Truck Routes",3,13
U-Turn,4,78
Uninspected,6,131
Uninsured,19,222
"Unlicensed Operator",119,1307
Unregistered,13,203
"Unsafe Lane Change",3,22
"Other Movers",77,993
"067TOTAL Movers ",1324,13007
,,
"* All figures are preliminary and subject to change.",,
