"Moving Violations",,
"114th Precinct",,
"November ",,
114sum,,
"Offense Description","MTD 2017","YTD 2017"
"Backing Unsafely",0,13
"Brake Lights (Defect.or Improper)",0,0
"Bus Lane, Driving in",0,0
"Cell Phone",95,1205
"Commercial Veh on Pkwy",0,0
"Defective Brakes",0,0
"Disobey Steady Red Signal",64,802
"Disobey Traffic Control Device",187,3365
"Equipment (Other)",1,199
"Fail to Keep Right",0,1
"Fail to Signal",12,173
"Following Too Closely",0,5
"Headlights (Defect. or Improper)",0,0
"Improper Lights",29,334
"Improper Passing",2,31
"Improper Turn",18,425
"Improper/Missing Plates",7,85
"Lamps and Other Equipment on Bicycle",0,4
"Not Giving R of W to Pedes.",52,514
"Not Giving R of W to Veh.",2,31
"OBSTRUCTED PLATE",1,51
"One Way Street",1,12
"Pavement Markings",13,131
"Safety Belt",104,1570
"School Bus, Passing Stopped",1,6
Speeding,101,749
Spillback,0,13
"Tinted Windows",119,1509
"Truck Routes",13,59
U-Turn,18,24
Uninspected,2,19
Uninsured,12,180
"Unlicensed Operator",65,793
Unregistered,4,88
"Unsafe Lane Change",1,13
"Other Movers",130,1296
"114TOTAL Movers ",1054,13700
,,
"* All figures are preliminary and subject to change.",,
