"Moving Violations",,
"110th Precinct",,
"November ",,
110sum,,
"Offense Description","MTD 2017","YTD 2017"
"Backing Unsafely",2,4
"Brake Lights (Defect.or Improper)",1,31
"Bus Lane, Driving in",0,0
"Cell Phone",59,1113
"Commercial Veh on Pkwy",0,0
"Defective Brakes",0,0
"Disobey Steady Red Signal",38,529
"Disobey Traffic Control Device",237,1532
"Equipment (Other)",5,55
"Fail to Keep Right",0,0
"Fail to Signal",14,171
"Following Too Closely",0,0
"Headlights (Defect. or Improper)",0,36
"Improper Lights",3,16
"Improper Passing",0,5
"Improper Turn",11,88
"Improper/Missing Plates",0,58
"Lamps and Other Equipment on Bicycle",1,3
"Not Giving R of W to Pedes.",204,1215
"Not Giving R of W to Veh.",2,12
"OBSTRUCTED PLATE",1,9
"One Way Street",8,110
"Pavement Markings",11,18
"Safety Belt",48,1271
"School Bus, Passing Stopped",0,40
Speeding,100,1401
Spillback,0,1
"Tinted Windows",29,222
"Truck Routes",0,24
U-Turn,0,5
Uninspected,0,18
Uninsured,5,53
"Unlicensed Operator",85,925
Unregistered,3,66
"Unsafe Lane Change",1,12
"Other Movers",63,603
"110TOTAL Movers ",931,9646
,,
"* All figures are preliminary and subject to change.",,
