Transportation Bureau,,
Backing Unsafely,8,57
Brake Lights (Defect.or Improper),31,274
"Bus Lane, Driving in",89,783
Cell Phone,711,3278
Commercial Veh on Pkwy,104,517
Defective Brakes,0,14
Disobey Steady Red Signal,528,1355
Disobey Traffic Control Device,1373,12235
Equipment (Other),350,1848
Fail to Keep Right,0,18
Fail to Signal,317,1649
Following Too Closely,68,408
Headlights (Defect. or Improper),6,120
Improper Lights,5,40
Improper Passing,138,396
Improper Turn,254,2497
Improper/Missing Plates,81,268
Not Giving R of W to Pedes.,112,993
Not Giving R of W to Veh.,35,147
One Way Street,117,182
Pavement Markings,294,1361
Safety Belt,1630,3297
"School Bus, Passing Stopped",8,503
Speeding,7271,36532
Spillback,37,173
Tinted Windows,597,3376
Truck Routes,18,48
U-Turn,5,26
Uninspected,105,329
Uninsured,142,629
Unlicensed Operator,422,2204
Unregistered,129,523
Unsafe Lane Change,114,482
Other Movers,1812,9350
TOTAL Movers,16911,85912
