Transportation Bureau,,
Backing Unsafely,8,81
Brake Lights (Defect.or Improper),61,509
"Bus Lane, Driving in",228,1479
Cell Phone,632,5103
Commercial Veh on Pkwy,120,861
Defective Brakes,12,37
Disobey Steady Red Signal,541,3615
Disobey Traffic Control Device,1714,16846
Equipment (Other),1003,4965
Fail to Keep Right,16,35
Fail to Signal,313,2610
Following Too Closely,61,605
Headlights (Defect. or Improper),23,211
Improper Lights,37,147
Improper Passing,174,809
Improper Turn,595,3887
Improper/Missing Plates,103,543
Not Giving R of W to Pedes.,446,2253
Not Giving R of W to Veh.,21,261
One Way Street,53,715
Pavement Markings,295,2247
Safety Belt,561,4892
"School Bus, Passing Stopped",0,507
Speeding,8134,60036
Spillback,27,255
Tinted Windows,429,4765
Truck Routes,111,461
U-Turn,2,37
Uninspected,140,696
Uninsured,185,1143
Unlicensed Operator,628,3831
Unregistered,163,916
Unsafe Lane Change,116,795
Other Movers,2596,16695
TOTAL Movers,19548,142848
