Citywide,,
Backing Unsafely,110,962
Brake Lights (Defect.or Improper),938,10072
"Bus Lane, Driving in",273,1990
Cell Phone,7227,58410
Commercial Veh on Pkwy,137,990
Defective Brakes,21,108
Disobey Steady Red Signal,5209,37125
Disobey Traffic Control Device,14458,112576
Equipment (Other),1449,7662
Fail to Keep Right,28,237
Fail to Signal,1973,16756
Following Too Closely,105,929
Headlights (Defect. or Improper),799,9342
Improper Lights,163,1442
Improper Passing,423,2902
Improper Turn,6494,52688
Improper/Missing Plates,343,2443
Not Giving R of W to Pedes.,2952,26338
Not Giving R of W to Veh.,299,2390
One Way Street,504,3590
Pavement Markings,1143,9873
Safety Belt,8028,58932
"School Bus, Passing Stopped",38,2142
Speeding,12240,87986
Spillback,217,1902
Tinted Windows,5018,47729
Truck Routes,345,2851
U-Turn,314,3203
Uninspected,348,2467
Uninsured,2537,21255
Unlicensed Operator,4745,35814
Unregistered,819,7090
Unsafe Lane Change,634,4479
Other Movers,7164,49822
TOTAL Movers,87495,684497
