Transportation Bureau,,
Backing Unsafely,6,70
Brake Lights (Defect.or  Improper),43,354
"Bus Lane, Driving in",263,3236
Cell Phone,958,6787
Commercial Veh on Pkwy,74,477
Defective Brakes,18,19
Disobey Sign,1509,18010
Equipment (Other),361,3206
Fail to Keep Right,1,14
Fail to Signal,252,2067
Fail to Stop on Signal,415,3394
Following Too Closely,59,414
Headlights (Defect. or Improper),23,185
Improper Lights,5,41
Improper Passing,96,1206
Improper Turn,577,6972
Improper/Missing Plates,28,98
Not Giving R of W to Pedes.,280,579
Not Giving R of W to Veh.,16,187
One Way Street,147,318
Pavement Markings,256,1952
Safety Belt,560,6369
"School Bus, Passing Stopped",3,45
Speeding,5741,35112
Spillback,39,658
Tinted Windows,797,9192
Truck Routes,15,67
U-Turn,1,8
Uninspected,99,716
Uninsured,149,1410
Unlicensed Operator,359,2893
Unregistered,92,689
Unsafe Lane Change,74,626
Other Movers,2018,17964
TOTAL Movers,15334,125335
