Manhattan North,,
Backing Unsafely,8,77
Brake Lights (Defect.or  Improper),447,2966
"Bus Lane, Driving in",3,25
Cell Phone,1647,12267
Commercial Veh on Pkwy,7,16
Defective Brakes,11,67
Disobey Sign,1148,7096
Equipment (Other),107,495
Fail to Keep Right,2,21
Fail to Signal,182,1218
Fail to Stop on Signal,305,2196
Following Too Closely,2,18
Headlights (Defect. or Improper),276,2468
Improper Lights,0,2
Improper Passing,28,88
Improper Turn,781,4467
Improper/Missing Plates,13,123
Not Giving R of W to Pedes.,225,1656
Not Giving R of W to Veh.,10,67
One Way Street,113,517
Pavement Markings,285,1804
Safety Belt,1142,7822
"School Bus, Passing Stopped",7,71
Speeding,147,1610
Spillback,4,147
Tinted Windows,285,2338
Truck Routes,117,836
U-Turn,91,688
Uninspected,36,363
Uninsured,337,2563
Unlicensed Operator,288,1931
Unregistered,100,592
Unsafe Lane Change,52,316
Other Movers,361,2231
TOTAL Movers,8567,59162
