Queens North,,
Backing Unsafely,15,89
Brake Lights (Defect.or  Improper),67,514
"Bus Lane, Driving in",0,1
Cell Phone,1087,17581
Commercial Veh on Pkwy,0,3
Defective Brakes,0,13
Disobey Sign,1563,18459
Equipment (Other),23,380
Fail to Keep Right,3,16
Fail to Signal,94,944
Fail to Stop on Signal,429,4389
Following Too Closely,2,35
Headlights (Defect. or Improper),52,197
Improper Lights,136,1047
Improper Passing,13,184
Improper Turn,300,2684
Improper/Missing Plates,51,368
Not Giving R of W to Pedes.,212,2511
Not Giving R of W to Veh.,38,223
One Way Street,28,469
Pavement Markings,158,1612
Safety Belt,1191,21294
"School Bus, Passing Stopped",10,227
Speeding,459,5562
Spillback,27,159
Tinted Windows,593,8166
Truck Routes,106,1540
U-Turn,19,200
Uninspected,46,729
Uninsured,559,7096
Unlicensed Operator,933,11808
Unregistered,115,1065
Unsafe Lane Change,6,132
Other Movers,360,6650
TOTAL Movers,8695,116347
