Bronx,,
Backing Unsafely,16,73
Brake Lights (Defect.or  Improper),307,1675
"Bus Lane, Driving in",0,3
Cell Phone,931,3504
Commercial Veh on Pkwy,0,7
Defective Brakes,3,16
Disobey Sign,1357,4740
Equipment (Other),69,271
Fail to Keep Right,8,19
Fail to Signal,150,533
Fail to Stop on Signal,378,1353
Following Too Closely,5,30
Headlights (Defect. or Improper),239,1696
Improper Lights,4,69
Improper Passing,8,24
Improper Turn,714,2809
Improper/Missing Plates,18,123
Not Giving R of W to Pedes.,57,176
Not Giving R of W to Veh.,18,98
One Way Street,13,55
Pavement Markings,131,618
Safety Belt,990,3661
"School Bus, Passing Stopped",200,234
Speeding,545,1550
Spillback,43,67
Tinted Windows,1359,5433
Truck Routes,2,31
U-Turn,66,335
Uninspected,78,328
Uninsured,612,2567
Unlicensed Operator,629,2614
Unregistered,184,679
Unsafe Lane Change,17,103
Other Movers,506,1894
TOTAL Movers,9657,37388
