Patrol Bureau,,
Backing Unsafely,100,188
Brake Lights (Defect.or  Improper),2580,5160
"Bus Lane, Driving in",54,70
Cell Phone,11818,23287
Commercial Veh on Pkwy,9,38
Defective Brakes,66,90
Disobey Sign,9879,19048
Equipment (Other),319,634
Fail to Keep Right,26,60
Fail to Signal,1005,1911
Fail to Stop on Signal,3035,6194
Following Too Closely,47,90
Headlights (Defect. or Improper),2484,5288
Improper Lights,344,786
Improper Passing,183,425
Improper Turn,4304,8996
Improper/Missing Plates,197,390
Not Giving R of W to Pedes.,905,2068
Not Giving R of W to Veh.,163,296
One Way Street,415,857
Pavement Markings,1444,2809
Safety Belt,11021,20599
"School Bus, Passing Stopped",848,961
Speeding,1886,3626
Spillback,408,773
Tinted Windows,8737,16537
Truck Routes,910,1612
U-Turn,401,754
Uninspected,528,1483
Uninsured,4652,9259
Unlicensed Operator,4660,9201
Unregistered,909,1826
Unsafe Lane Change,274,530
Other Movers,4304,7799
TOTAL Movers,78915,153645
