Brooklyn North,,
Backing Unsafely,11,39
Brake Lights (Defect.or  Improper),444,941
"Bus Lane, Driving in",1,1
Cell Phone,1358,2854
Commercial Veh on Pkwy,0,4
Defective Brakes,9,16
Disobey Sign,1607,3233
Equipment (Other),36,79
Fail to Keep Right,1,1
Fail to Signal,186,366
Fail to Stop on Signal,408,860
Following Too Closely,10,15
Headlights (Defect. or Improper),393,914
Improper Lights,14,45
Improper Passing,67,112
Improper Turn,340,779
Improper/Missing Plates,52,93
Not Giving R of W to Pedes.,44,77
Not Giving R of W to Veh.,10,28
One Way Street,114,195
Pavement Markings,315,583
Safety Belt,890,1998
"School Bus, Passing Stopped",121,129
Speeding,96,206
Spillback,14,51
Tinted Windows,1067,2114
Truck Routes,73,169
U-Turn,40,84
Uninspected,132,366
Uninsured,856,1727
Unlicensed Operator,742,1519
Unregistered,194,380
Unsafe Lane Change,17,32
Other Movers,1071,1854
TOTAL Movers,10733,21864
