"Moving Violations",,
"17th Precinct",,
September,,
017sum,,
"Offense Description","MTD 2017","YTD 2017"
"Backing Unsafely",1,10
"Brake Lights (Defect.or Improper)",0,52
"Bus Lane, Driving in",1,12
"Cell Phone",16,188
"Commercial Veh on Pkwy",0,0
"Defective Brakes",0,0
"Disobey Steady Red Signal",51,474
"Disobey Traffic Control Device",36,563
"Equipment (Other)",1,13
"Fail to Keep Right",1,2
"Fail to Signal",55,848
"Following Too Closely",0,1
"Headlights (Defect. or Improper)",2,16
"Improper Lights",0,0
"Improper Passing",0,2
"Improper Turn",104,1711
"Improper/Missing Plates",0,7
"Lamps and Other Equipment on Bicycle",0,1
"Not Giving R of W to Pedes.",39,570
"Not Giving R of W to Veh.",1,5
"OBSTRUCTED PLATE",0,27
"One Way Street",8,51
"Pavement Markings",1,166
"Safety Belt",2,65
"School Bus, Passing Stopped",0,10
Speeding,28,190
Spillback,0,203
"Tinted Windows",2,80
"Truck Routes",0,1
U-Turn,0,14
Uninspected,0,3
Uninsured,2,65
"Unlicensed Operator",6,113
Unregistered,4,39
"Unsafe Lane Change",19,599
"Other Movers",61,408
"017TOTAL Movers ",441,6509
,,
"* All figures are preliminary and subject to change.",,
