"Moving Violations",,
"20th Precinct",,
"    July ",,
020sum,,
"Offense Description","MTD 2015","YTD 2015"
"Backing Unsafely",0,4
"Brake Lights (Defect.or Improper)",3,34
"Bus Lane, Driving in",0,0
"Cell Phone",137,1048
"Commercial Veh on Pkwy",0,0
"Defective Brakes",0,0
"Disobey Steady Red Signal",58,565
"Disobey Traffic Control Device",217,1376
"Equipment (Other)",24,81
"Fail to Keep Right",0,0
"Fail to Signal",8,86
"Following Too Closely",0,0
"Headlights (Defect. or Improper)",3,21
"Improper Lights",0,0
"Improper Passing",0,1
"Improper Turn",59,494
"Improper/Missing Plates",0,3
"Not Giving R of W to Pedes.",11,168
"Not Giving R of W to Veh.",4,10
"One Way Street",13,88
"Pavement Markings",0,10
"Safety Belt",67,461
"School Bus, Passing Stopped",4,34
Speeding,58,282
Spillback,0,2
"Tinted Windows",12,139
"Truck Routes",19,156
U-Turn,0,8
Uninspected,3,4
Uninsured,7,79
"Unlicensed Operator",25,158
Unregistered,1,13
"Unsafe Lane Change",3,18
"Other Movers",54,349
"020TOTAL Movers ",790,5692
,,
"* All figures are preliminary and subject to change.",,
