"Moving Violations",,
"9th Precinct",,
"    July ",,
009sum,,
"Offense Description","MTD 2015","YTD 2015"
"Backing Unsafely",0,0
"Brake Lights (Defect.or Improper)",0,17
"Bus Lane, Driving in",0,0
"Cell Phone",149,835
"Commercial Veh on Pkwy",0,0
"Defective Brakes",0,0
"Disobey Steady Red Signal",88,606
"Disobey Traffic Control Device",98,744
"Equipment (Other)",10,35
"Fail to Keep Right",0,2
"Fail to Signal",0,29
"Following Too Closely",0,4
"Headlights (Defect. or Improper)",7,69
"Improper Lights",0,3
"Improper Passing",0,4
"Improper Turn",95,715
"Improper/Missing Plates",4,35
"Not Giving R of W to Pedes.",16,179
"Not Giving R of W to Veh.",0,1
"One Way Street",1,7
"Pavement Markings",41,184
"Safety Belt",110,610
"School Bus, Passing Stopped",0,7
Speeding,6,29
Spillback,0,3
"Tinted Windows",14,45
"Truck Routes",0,0
U-Turn,0,3
Uninspected,0,10
Uninsured,11,79
"Unlicensed Operator",30,184
Unregistered,2,34
"Unsafe Lane Change",22,131
"Other Movers",60,277
"009TOTAL Movers ",764,4881
,,
"* All figures are preliminary and subject to change.",,
