"Moving Violations",,
"34th Precinct",,
"    July ",,
034sum,,
"Offense Description","MTD 2015","YTD 2015"
"Backing Unsafely",1,3
"Brake Lights (Defect.or Improper)",5,37
"Bus Lane, Driving in",0,0
"Cell Phone",44,199
"Commercial Veh on Pkwy",0,1
"Defective Brakes",0,2
"Disobey Steady Red Signal",24,178
"Disobey Traffic Control Device",191,1588
"Equipment (Other)",2,91
"Fail to Keep Right",1,8
"Fail to Signal",6,78
"Following Too Closely",0,0
"Headlights (Defect. or Improper)",9,58
"Improper Lights",0,0
"Improper Passing",0,0
"Improper Turn",39,337
"Improper/Missing Plates",0,5
"Not Giving R of W to Pedes.",19,148
"Not Giving R of W to Veh.",0,4
"One Way Street",0,0
"Pavement Markings",2,19
"Safety Belt",10,116
"School Bus, Passing Stopped",1,13
Speeding,29,113
Spillback,0,0
"Tinted Windows",13,136
"Truck Routes",0,1
U-Turn,4,50
Uninspected,2,5
Uninsured,17,87
"Unlicensed Operator",24,186
Unregistered,3,39
"Unsafe Lane Change",1,2
"Other Movers",52,258
"034TOTAL Movers ",499,3762
,,
"* All figures are preliminary and subject to change.",,
